setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,depth,seed,n_params
d=2 s=0,Random 50% #28,1714,0.0098094573797898,0.0209844181236385,0.0299153792644551,-0.0111749607438486,-0.0201059218846652,False,False,False,,2,0,1313
d=2 s=0,Random 50% #29,1714,0.0125552608311229,0.0010803585105223,-0.0178860628907988,0.0114749023206005,0.0304413237219217,True,False,True,,2,0,1313
d=2 s=0,Random 50% #30,1714,0.0022139615866539,0.0160688724528515,0.0318465547583856,-0.0138549108661976,-0.0296325931717317,False,False,False,,2,0,1313
d=2 s=0,Random 50% #31,1714,0.0081502190717898,0.0340296384786899,-0.0084877887835571,-0.0258794194069,0.0166380078553469,True,True,True,,2,0,1313
d=2 s=0,Random 50% #32,1714,-0.0092920029904661,0.0335459293803868,0.0380468609793977,-0.042837932370853,-0.0473388639698639,False,False,False,,2,0,1313
d=2 s=0,Random 50% #33,1714,-0.002514181228832,0.0199868073782201,0.0079984071464414,-0.0225009886070521,-0.0105125883752735,False,False,False,,2,0,1313
d=2 s=0,Random 50% #34,1714,0.0070180513371488,0.0407956261074966,0.0159753912843549,-0.0337775747703477,-0.0089573399472061,False,False,False,,2,0,1313
d=2 s=0,Random 50% #35,1714,0.0093248828878478,0.0615184306447948,0.0043481408981882,-0.0521935477569469,0.0049767419896596,False,True,True,,2,0,1313
d=2 s=0,Random 50% #36,1714,0.016912667846362,0.0446477826988905,0.0191098316390978,-0.0277351148525285,-0.0021971637927358,False,False,False,,2,0,1313
d=2 s=0,Random 50% #37,1714,0.0036653828805384,0.0279177620338779,0.0124371521496107,-0.0242523791533394,-0.0087717692690722,False,False,False,,2,0,1313
d=2 s=0,Random 50% #38,1714,0.0021576191788371,0.0322072685514134,0.0012369873149192,-0.0300496493725763,0.0009206318639178,False,True,True,,2,0,1313
d=2 s=0,Random 50% #39,1714,0.0170086158804934,0.0206082685451405,0.017141102302532,-0.003599652664647,-0.0001324864220386,False,False,False,,2,0,1313
d=2 s=0,Random 50% #40,1714,0.018520937100027,0.0367263824273789,0.0491776706322842,-0.0182054453273518,-0.0306567335322572,False,False,False,,2,0,1313
d=2 s=0,Random 50% #41,1714,0.0027199322354597,0.036350075422011,-0.0170791796061314,-0.0336301431865512,0.0197991118415912,True,True,True,,2,0,1313
d=2 s=0,Random 50% #42,1714,0.0178900300253214,0.0464429787502688,0.0007192060716898,-0.0285529487249474,0.0171708239536316,False,True,True,,2,0,1313
d=2 s=0,Random 50% #43,1714,0.0169958506224066,0.0339243819940421,0.0265504319659257,-0.0169285313716355,-0.009554581343519,False,False,False,,2,0,1313
d=2 s=0,Random 50% #44,1714,-0.0080414937759336,0.0297272849853547,0.0252045279514541,-0.0377687787612883,-0.0332460217273877,False,False,False,,2,0,1313
d=2 s=0,Random 50% #45,1714,-0.0006684003732017,0.0302516741452396,0.023092153347808,-0.0309200745184413,-0.0237605537210097,False,False,False,,2,0,1313
d=2 s=0,Random 50% #46,1714,-0.0127567411871579,0.0281934994954212,0.0035526867154879,-0.0409502406825792,-0.0163094279026459,False,False,False,,2,0,1313
d=2 s=0,Random 50% #47,1714,-0.0023071888899981,0.0278663808331207,0.0438911955282809,-0.0301735697231188,-0.046198384418279,False,False,False,,2,0,1313
d=2 s=0,Random 50% #48,1714,0.0007707867678387,0.0347875500507231,0.0238285079255819,-0.0340167632828843,-0.0230577211577432,False,False,False,,2,0,1313
d=2 s=0,Random 50% #49,1714,-0.0052585890287469,0.0041353184814754,0.0195754522253306,-0.0093939075102224,-0.0248340412540775,False,False,False,,2,0,1313
d=2 s=0,Random 50% #50,1714,-0.009935439192208,0.0280031275622076,0.0089690419203647,-0.0379385667544156,-0.0189044811125727,False,False,False,,2,0,1313
d=2 s=0,Random 30% #1,1028,0.0177032019704433,0.0345359656250584,0.0443420447411205,-0.0168327636546151,-0.0266388427706771,False,False,False,,2,0,1313
d=2 s=0,Random 30% #2,1028,-0.0188812287552644,0.012304061767642,0.0044243148592637,-0.0311852905229065,-0.0233055436145282,False,False,False,,2,0,1313
d=2 s=0,Random 30% #3,1028,-0.0136963318843895,0.0020999962869716,0.014687277624581,-0.0157963281713611,-0.0283836095089705,False,False,False,,2,0,1313
d=2 s=0,Random 30% #4,1028,0.012612065619632,0.0548778344687968,-0.0117398623220525,-0.0422657688491647,0.0243519279416846,True,True,True,,2,0,1313
d=2 s=0,Random 30% #5,1028,0.012955140579904,0.0216783459543293,0.0230243336842515,-0.0087232053744253,-0.0100691931043475,False,False,False,,2,0,1313
d=2 s=0,Random 30% #6,1028,0.011061887501678,0.0412481040111978,0.0083451331137731,-0.0301862165095197,0.0027167543879049,False,True,True,,2,0,1313
d=2 s=0,Random 30% #7,1028,-0.0019795447047178,0.0370270567613511,-0.0056535549074523,-0.039006601466069,0.0036740102027344,True,True,True,,2,0,1313
d=2 s=0,Random 30% #8,1028,-0.0013757582957458,0.0369752959320784,0.0059924038814313,-0.0383510542278243,-0.0073681621771772,False,False,False,,2,0,1313
d=2 s=0,Random 30% #9,1028,0.0167924069116573,0.0216167192251298,0.0042529271353468,-0.0048243123134725,0.0125394797763104,False,True,True,,2,0,1313
d=2 s=0,Random 30% #10,1028,0.0218614718614718,0.0240669176607037,-0.0151543444399785,-0.0022054457992319,0.0370158163014504,True,True,True,,2,0,1313
d=2 s=0,Random 30% #11,1028,0.0036992125742528,0.0320877222300743,0.0083453286051785,-0.0283885096558215,-0.0046461160309257,False,False,False,,2,0,1313
d=2 s=0,Random 30% #12,1028,-0.0176439165409753,-0.0040741219780323,-0.016623864352272,-0.013569794562943,-0.0010200521887032,False,False,False,,2,0,1313
d=2 s=0,Random 30% #13,1028,0.0061871080085679,0.0558348799300889,0.0041502366731197,-0.049647771921521,0.0020368713354481,False,True,True,,2,0,1313
d=2 s=0,Random 30% #14,1028,-0.0024039572835282,0.0251258857469906,0.0125537162454255,-0.0275298430305189,-0.0149576735289538,False,False,False,,2,0,1313
d=2 s=0,Random 30% #15,1028,-0.0014797507788162,0.0634036090936077,0.0147366351342467,-0.064883359872424,-0.0162163859130629,False,False,False,,2,0,1313
d=2 s=0,Random 30% #16,1028,0.006823838043474,0.0524492427724497,-0.0168414144180227,-0.0456254047289756,0.0236652524614967,True,True,True,,2,0,1313
d=2 s=0,Random 30% #17,1028,0.0030261642698374,0.050724612063741,-0.0033715325805513,-0.0476984477939036,0.0063976968503887,True,True,True,,2,0,1313
d=2 s=0,Random 30% #18,1028,0.008237689744539,0.0653540069825204,0.0146671684312714,-0.0571163172379814,-0.0064294786867324,False,False,False,,2,0,1313
d=2 s=0,Random 30% #19,1028,0.0066883064376393,0.0296110793678843,0.0126272618460581,-0.022922772930245,-0.0059389554084188,False,False,False,,2,0,1313
d=2 s=0,Random 30% #20,1028,-0.0099963316214233,0.043387799784013,0.0276324165693496,-0.0533841314054364,-0.037628748190773,False,False,False,,2,0,1313
d=2 s=0,Random 30% #21,1028,0.002277451699682,0.0330915847350705,-0.0240956388436846,-0.0308141330353885,0.0263730905433666,True,True,True,,2,0,1313
d=2 s=0,Random 30% #22,1028,0.0271739130434782,0.0310393291487564,0.02077000584172,-0.0038654161052781,0.0064039072017582,False,True,True,,2,0,1313
d=2 s=0,Random 30% #23,1028,0.0053719593676173,-0.0003358663744165,0.0046848085480002,0.0057078257420339,0.0006871508196171,True,False,True,,2,0,1313
d=2 s=0,Random 30% #24,1028,0.0374355138753044,0.0515297782778309,0.0150649085437496,-0.0140942644025265,0.0223706053315547,False,True,True,,2,0,1313
d=2 s=0,Random 30% #25,1028,0.0207335170659317,0.0345753976639427,-0.0177153713769494,-0.0138418805980109,0.0384488884428811,True,True,True,,2,0,1313
d=2 s=0,Random 30% #26,1028,0.000322640117994,0.0195470738096147,-0.0040188954628689,-0.0192244336916206,0.004341535580863,True,True,True,,2,0,1313
d=2 s=0,Random 30% #27,1028,-0.0133699862551543,0.0454104013453982,-0.0120629123919344,-0.0587803876005525,-0.0013070738632198,True,False,True,,2,0,1313
d=2 s=0,Random 30% #28,1028,0.0048546691403834,0.037394958357781,-0.0138248098117447,-0.0325402892173976,0.0186794789521281,True,True,True,,2,0,1313
d=2 s=0,Random 30% #29,1028,0.0132264436461088,0.0435025306385156,1.9669948166711748e-05,-0.0302760869924067,0.0132067736979421,False,True,True,,2,0,1313
d=2 s=0,Random 30% #30,1028,0.0073191060456281,0.0461746234452994,-0.0117163638104055,-0.0388555173996713,0.0190354698560336,True,True,True,,2,0,1313
d=2 s=0,Random 30% #31,1028,0.0186572318838355,0.0313410146865915,0.0470662902541034,-0.012683782802756,-0.0284090583702679,False,False,False,,2,0,1313
d=2 s=0,Random 30% #32,1028,0.0146773132638857,0.0478028916696357,0.0145324052283052,-0.0331255784057499,0.0001449080355805,False,True,True,,2,0,1313
d=2 s=0,Random 30% #33,1028,0.0107989019115876,0.0447754483485593,0.0256663878619331,-0.0339765464369717,-0.0148674859503454,False,False,False,,2,0,1313
d=2 s=0,Random 30% #34,1028,0.0036708111308466,0.0296422212230769,0.0029698835063293,-0.0259714100922302,0.0007009276245173,False,True,True,,2,0,1313
d=2 s=0,Random 30% #35,1028,-0.0021279853031231,0.0310275971539013,-0.0113031461408317,-0.0331555824570245,0.0091751608377086,True,True,True,,2,0,1313
d=2 s=0,Random 30% #36,1028,-0.0048226599270606,0.0490031571363855,0.0125692065864983,-0.0538258170634462,-0.017391866513559,False,False,False,,2,0,1313
d=2 s=0,Random 30% #37,1028,-0.0037446257685728,0.0413476105782977,0.0169622861049756,-0.0450922363468705,-0.0207069118735485,False,False,False,,2,0,1313
d=2 s=0,Random 30% #38,1028,0.0108722741433021,0.0006482273790491,0.0036328589898572,0.010224046764253,0.0072394151534448,False,False,False,,2,0,1313
d=2 s=0,Random 30% #39,1028,0.0380230468256006,0.0482588915168681,0.0015121956583835,-0.0102358446912675,0.036510851167217,False,True,True,,2,0,1313
d=2 s=0,Random 30% #40,1028,-0.0156995008383602,0.0240525310623037,0.0285235949303561,-0.039752031900664,-0.0442230957687164,False,False,False,,2,0,1313
d=2 s=0,Random 30% #41,1028,0.0003191021554961,0.0154811186871702,-0.0119692785445825,-0.0151620165316741,0.0122883807000786,True,True,True,,2,0,1313
d=2 s=0,Random 30% #42,1028,0.0039796984507742,0.0200123686906176,0.0317828515412293,-0.0160326702398434,-0.0278031530904551,False,False,False,,2,0,1313
d=2 s=0,Random 30% #43,1028,0.0320665445665445,0.0384080253297468,0.008817706552895,-0.0063414807632022,0.0232488380136495,False,True,True,,2,0,1313
d=2 s=0,Random 30% #44,1028,0.014617494198646,0.031485331506204,0.0223047648119026,-0.016867837307558,-0.0076872706132565,False,False,False,,2,0,1313
d=2 s=0,Random 30% #45,1028,-0.010677190889205,0.0155068059847968,-0.0231402430266052,-0.0261839968740018,0.0124630521374002,True,True,True,,2,0,1313
d=2 s=0,Random 30% #46,1028,-0.0211341559464426,0.043452537220266,0.0066324536425667,-0.0645866931667087,-0.0277666095890094,False,False,False,,2,0,1313
d=2 s=0,Random 30% #47,1028,0.0021068472535741,0.0743919620941281,-0.0053577998198915,-0.072285114840554,0.0074646470734656,True,True,True,,2,0,1313
d=2 s=0,Random 30% #48,1028,0.0099373113536103,0.0509629266068635,0.0358134096000201,-0.0410256152532531,-0.0258760982464097,False,False,False,,2,0,1313
d=2 s=0,Random 30% #49,1028,-0.0033935788911766,0.0407730174033422,0.0030144405462548,-0.0441665962945189,-0.0064080194374315,False,False,False,,2,0,1313
d=2 s=0,Random 30% #50,1028,-0.0149638584774062,0.0225073198368909,0.0561210636612982,-0.0374711783142972,-0.0710849221387045,False,False,False,,2,0,1313
d=2 s=1,All Patients,3429,0.0078818040435458,0.0278411289096972,0.0252520832543879,-0.0199593248661513,-0.017370279210842,False,False,False,,2,1,1313
d=2 s=1,ICUType 1.0,490,0.0294939989088925,0.0225546044059079,-0.0018223095142613,0.0069393945029845,0.0313163084231539,True,False,True,,2,1,1313
d=2 s=1,ICUType 2.0,643,-0.000975689080413,0.024969794909587,-0.0001118540817154,-0.0259454839900001,-0.0008638349986976,True,False,True,,2,1,1313
d=2 s=1,ICUType 3.0,1357,-0.0217764843549488,0.0172693216786591,0.0240426222865184,-0.0390458060336079,-0.0458191066414673,False,False,False,,2,1,1313
d=2 s=1,ICUType 4.0,939,0.0202084035501629,0.052243397700505,0.0081844882073368,-0.0320349941503421,0.012023915342826,False,True,True,,2,1,1313
d=2 s=1,Age decile 0,374,0.046026807780653,0.0527234153689655,-0.0127811279418693,-0.0066966075883124,0.0588079357225224,True,True,True,,2,1,1313
d=2 s=1,Age decile 1,344,0.0273634472301562,0.0529473634395537,0.0023293415550116,-0.0255839162093974,0.0250341056751445,False,True,True,,2,1,1313
d=2 s=1,Age decile 2,347,0.0042864169770219,0.0247138124135174,0.0333490990182725,-0.0204273954364954,-0.0290626820412505,False,False,False,,2,1,1313
d=2 s=1,Age decile 3,325,0.0096292729898892,0.060186254419855,0.0812988083594866,-0.0505569814299657,-0.0716695353695973,False,False,False,,2,1,1313
d=2 s=1,Age decile 4,372,-0.0152359717577108,0.0386571539220423,-0.0180110741321313,-0.0538931256797532,0.0027751023744204,True,True,True,,2,1,1313
d=2 s=1,Age decile 5,344,-0.0250497851378262,0.0382808593098622,0.0395994110504107,-0.0633306444476884,-0.0646491961882369,False,False,False,,2,1,1313
d=2 s=1,Age decile 6,397,-0.0004719207173194,0.0514026740832375,-0.0694096759386846,-0.051874594800557,0.0689377552213651,True,True,True,,2,1,1313
d=2 s=1,Age decile 7,247,0.0173747705218987,0.0495786309132275,-0.0147873254867045,-0.0322038603913287,0.0321620960086033,True,True,True,,2,1,1313
d=2 s=1,Age decile 8,354,-0.0216450216450216,0.0505324189152962,0.0120409122925674,-0.0721774405603179,-0.0336859339375891,False,False,False,,2,1,1313
d=2 s=1,Age decile 9,325,-0.0771864301276066,0.0708710477695687,0.0299420497525877,-0.1480574778971753,-0.1071284798801944,False,False,False,,2,1,1313
d=2 s=1,HR quartile 0,877,0.0371049136786188,0.070163988490301,0.0308080756199328,-0.0330590748116822,0.006296838058686,False,True,True,,2,1,1313
d=2 s=1,HR quartile 1,917,-0.0169849537037037,-0.0069787668438892,-0.0100529464786653,-0.0100061868598144,-0.0069320072250383,False,False,False,,2,1,1313
d=2 s=1,HR quartile 2,816,0.034861311019492,0.0396589792990433,0.0040941967273007,-0.0047976682795513,0.0307671142921913,False,True,True,,2,1,1313
d=2 s=1,HR quartile 3,819,-0.0232600311906863,0.0474529906064886,0.0056587538177113,-0.070713021797175,-0.0289187850083976,False,False,False,,2,1,1313
d=2 s=1,MAP quartile 0,877,-0.0141240285818599,0.046671248875517,0.0089163402291246,-0.0607952774573769,-0.0230403688109845,False,False,False,,2,1,1313
d=2 s=1,MAP quartile 1,840,0.02392179413456,-0.0066035509091791,0.012244663713183,0.0305253450437392,0.011677130421377,True,False,True,,2,1,1313
d=2 s=1,MAP quartile 2,866,0.0104058609958506,0.0343579504437135,-0.015139393302403,-0.0239520894478628,0.0255452542982537,True,True,True,,2,1,1313
d=2 s=1,MAP quartile 3,846,0.0090927756430939,0.0693874368493225,0.0253442344782801,-0.0602946612062286,-0.0162514588351862,False,False,False,,2,1,1313
d=2 s=1,Temp quartile 0,902,0.0068727157158747,0.0355075076574488,0.0377156850259693,-0.028634791941574,-0.0308429693100945,False,False,False,,2,1,1313
d=2 s=1,Temp quartile 1,864,0.0305627470437901,0.0429967910035604,-0.0227815492756,-0.0124340439597702,0.0533442963193902,True,True,True,,2,1,1313
d=2 s=1,Temp quartile 2,838,-0.0036346905912123,0.0533661971050973,0.0407947085691542,-0.0570008876963097,-0.0444293991603666,False,False,False,,2,1,1313
d=2 s=1,Temp quartile 3,825,-0.0023612750885478,0.0254294767912163,0.013240776973325,-0.0277907518797641,-0.0156020520618728,False,False,False,,2,1,1313
d=2 s=1,Urine quartile 0,859,-0.0313289760348584,0.0374008449185153,0.0149729288233241,-0.0687298209533738,-0.0463019048581825,False,False,False,,2,1,1313
d=2 s=1,Urine quartile 1,913,-0.0210526315789473,0.0365695896590251,-0.0282746696180279,-0.0576222212379724,0.0072220380390805,True,True,True,,2,1,1313
d=2 s=1,Urine quartile 2,802,0.0149901230333403,0.0399479530469395,-0.0058865853509688,-0.0249578300135991,0.0208767083843091,True,True,True,,2,1,1313
d=2 s=1,Urine quartile 3,855,0.0601118199903958,0.0599756610950512,0.0007713257242983,0.0001361588953446,0.0593404942660974,False,False,False,,2,1,1313
d=2 s=1,SAPS quartile 0,1025,0.0026756349262149,0.0292207488708091,-0.0153991225852491,-0.0265451139445941,0.018074757511464,True,True,True,,2,1,1313
d=2 s=1,SAPS quartile 1,946,0.0452124666297511,0.0260707897298038,0.014062587060825,0.0191416768999472,0.031149879568926,False,False,False,,2,1,1313
d=2 s=1,SAPS quartile 2,660,0.0015384615384615,0.0450412971461895,0.0137549774484116,-0.0435028356077279,-0.01221651590995,False,False,False,,2,1,1313
d=2 s=1,SAPS quartile 3,798,-0.0389986891196934,0.0474032137804708,0.0368627807009419,-0.0864019029001643,-0.0758614698206354,False,False,False,,2,1,1313
d=2 s=1,HR > 100,945,-0.0351262896411669,-0.0088796791148977,0.0258213089902131,-0.0262466105262692,-0.0609475986313801,True,False,True,,2,1,1313
d=2 s=1,MAP < 65,697,-0.0279136809159047,0.0342809071845208,0.007734344374503,-0.0621945881004256,-0.0356480252904078,False,False,False,,2,1,1313
d=2 s=1,Temp > 38C,267,-0.0430204913392958,0.0453963020156055,-0.0020003867077938,-0.0884167933549013,-0.0410201046315019,True,False,True,,2,1,1313
d=2 s=1,Urine > 1000,210,0.0458952811893988,0.0770380550176729,-0.0339869803565262,-0.0311427738282741,0.079882261545925,True,True,True,,2,1,1313
d=2 s=1,Random 50% #1,1714,0.0148182289884191,0.0194895207591245,0.0098124491846895,-0.0046712917707053,0.0050057798037296,False,True,True,,2,1,1313
d=2 s=1,Random 50% #2,1714,0.0038708396744524,0.0412639983171875,0.0116240091502119,-0.037393158642735,-0.0077531694757594,False,False,False,,2,1,1313
d=2 s=1,Random 50% #3,1714,0.0221853388658367,0.0167368673848943,0.0302851494001376,0.0054484714809424,-0.0080998105343008,False,True,True,,2,1,1313
d=2 s=1,Random 50% #4,1714,0.0209444740819774,0.0152962263194326,0.0221788678683933,0.0056482477625447,-0.0012343937864159,False,True,True,,2,1,1313
d=2 s=1,Random 50% #5,1714,0.025145147627017,0.0082316839776831,0.0079630319908916,0.0169134636493339,0.0171821156361254,False,False,False,,2,1,1313
d=2 s=1,Random 50% #6,1714,-0.0032358828377694,0.0247195506934099,0.0493637160910861,-0.0279554335311794,-0.0525995989288556,False,False,False,,2,1,1313
d=2 s=1,Random 50% #7,1714,0.0203886964648963,0.0450096039672485,0.0066711419979901,-0.0246209075023521,0.0137175544669062,False,True,True,,2,1,1313
d=2 s=1,Random 50% #8,1714,-0.0080211409064465,0.0217395278329989,0.0032325256888101,-0.0297606687394455,-0.0112536665952567,False,False,False,,2,1,1313
d=2 s=1,Random 50% #9,1714,-0.0018808498325041,0.0421434551706593,0.0190605650464135,-0.0440243050031635,-0.0209414148789177,False,False,False,,2,1,1313
d=2 s=1,Random 50% #10,1714,0.0032849222618878,0.0327146546196738,0.0060365599163607,-0.0294297323577859,-0.0027516376544728,False,False,False,,2,1,1313
d=2 s=1,Random 50% #11,1714,0.0064028840624585,0.0243690967163172,0.016743925072958,-0.0179662126538587,-0.0103410410104994,False,False,False,,2,1,1313
