setting,subset,n,difference,explained_menref,explained_womenref,unexplained_menref,unexplained_womenref,explained_flip,unexplained_flip,any_flip,error,max_depth
depth 4,Random 30% #35,1028,-0.0021279853031231,0.0338096708997584,-0.0040021855702025,-0.0359376562028815,0.0018742002670794,True,True,True,,4
depth 4,Random 30% #36,1028,-0.0048226599270606,0.0357532137659834,0.0004039218474916,-0.0405758736930441,-0.0052265817745522,False,False,False,,4
depth 4,Random 30% #37,1028,-0.0037446257685728,0.0274395503011098,0.0111546040736819,-0.0311841760696827,-0.0148992298422548,False,False,False,,4
depth 4,Random 30% #38,1028,0.0108722741433021,0.031957571148786,0.0227887794477981,-0.0210852970054838,-0.0119165053044959,False,False,False,,4
depth 4,Random 30% #39,1028,0.0380230468256006,0.0260083582638379,-0.0040016603094794,0.0120146885617626,0.04202470713508,True,False,True,,4
depth 4,Random 30% #40,1028,-0.0156995008383602,0.0342737869574107,-0.0105631180843262,-0.0499732877957709,-0.005136382754034,True,False,True,,4
depth 4,Random 30% #41,1028,0.0003191021554961,0.0266324330471657,-0.0189605044593345,-0.0263133308916696,0.0192796066148306,True,True,True,,4
depth 4,Random 30% #42,1028,0.0039796984507742,0.023453477313354,0.0116950647824621,-0.0194737788625797,-0.0077153663316878,False,False,False,,4
depth 4,Random 30% #43,1028,0.0320665445665445,0.0490538886941835,0.0026576629489241,-0.0169873441276389,0.0294088816176204,False,True,True,,4
depth 4,Random 30% #44,1028,0.014617494198646,0.0329095224775971,-0.0046703820794289,-0.0182920282789511,0.019287876278075,True,True,True,,4
depth 4,Random 30% #45,1028,-0.010677190889205,0.0329335710915844,-0.0144817906325092,-0.0436107619807894,0.0038045997433041,True,True,True,,4
depth 4,Random 30% #46,1028,-0.0211341559464426,0.0412842832295672,-0.0019266288229161,-0.0624184391760098,-0.0192075271235264,True,False,True,,4
depth 4,Random 30% #47,1028,0.0021068472535741,0.0521683566400751,0.0037693431449211,-0.0500615093865009,-0.001662495891347,False,False,False,,4
depth 4,Random 30% #48,1028,0.0099373113536103,0.0427412321902008,-0.0035659984582462,-0.0328039208365904,0.0135033098118566,True,True,True,,4
depth 4,Random 30% #49,1028,-0.0033935788911766,0.0415780026752178,-0.0125006092627472,-0.0449715815663945,0.0091070303715705,True,True,True,,4
depth 4,Random 30% #50,1028,-0.0149638584774062,0.0434778842746719,0.004549676606685,-0.0584417427520782,-0.0195135350840913,False,False,False,,4
depth 5,All Patients,3429,0.0078818040435458,0.0315084515496955,0.0063064241534665,-0.0236266475061496,0.0015753798900793,False,True,True,,5
depth 5,ICUType 1.0,490,0.0294939989088925,0.073501864745198,0.0113485485927356,-0.0440078658363055,0.0181454503161568,False,True,True,,5
depth 5,ICUType 2.0,643,-0.000975689080413,0.0104944679456115,-0.0023099662493265,-0.0114701570260245,0.0013342771689134,True,True,True,,5
depth 5,ICUType 3.0,1357,-0.0217764843549488,0.0257296382988648,-0.0259277370104862,-0.0475061226538137,0.0041512526555374,True,True,True,,5
depth 5,ICUType 4.0,939,0.0202084035501629,0.0554059845702371,0.0052896923639134,-0.0351975810200742,0.0149187111862494,False,True,True,,5
depth 5,Age decile 0,374,0.046026807780653,0.0500031372256003,-0.0174049189061834,-0.0039763294449473,0.0634317266868364,True,True,True,,5
depth 5,Age decile 1,344,0.0273634472301562,0.0363917063319749,-0.0229258039210291,-0.0090282591018186,0.0502892511511853,True,True,True,,5
depth 5,Age decile 2,347,0.0042864169770219,0.009569359951901,0.0104434924573628,-0.005282942974879,-0.0061570754803409,False,False,False,,5
depth 5,Age decile 3,325,0.0096292729898892,0.0476541566501384,-0.0204929272001064,-0.0380248836602492,0.0301222001899957,True,True,True,,5
depth 5,Age decile 4,372,-0.0152359717577108,0.0334761561957384,-0.0281463761985295,-0.0487121279534493,0.0129104044408186,True,True,True,,5
depth 5,Age decile 5,344,-0.0250497851378262,0.03528877166768,0.005398855687678,-0.0603385568055062,-0.0304486408255043,False,False,False,,5
depth 5,Age decile 6,397,-0.0004719207173194,0.0369457092071539,-0.0503383131630528,-0.0374176299244734,0.0498663924457333,True,True,True,,5
depth 5,Age decile 7,247,0.0173747705218987,0.0590959830906517,-0.0025514777156372,-0.0417212125687529,0.019926248237536,True,True,True,,5
depth 5,Age decile 8,354,-0.0216450216450216,0.0269332036407244,-0.0303248257932628,-0.0485782252857461,0.0086798041482411,True,True,True,,5
depth 5,Age decile 9,325,-0.0771864301276066,0.0712000943301655,-0.0251631287806005,-0.1483865244577721,-0.0520233013470061,True,False,True,,5
depth 5,HR quartile 0,877,0.0371049136786188,0.0648081037979205,0.0020281388712824,-0.0277031901193016,0.0350767748073364,False,True,True,,5
depth 5,HR quartile 1,917,-0.0169849537037037,0.0267555818052558,-0.0199659110702298,-0.0437405355089595,0.0029809573665261,True,True,True,,5
depth 5,HR quartile 2,816,0.034861311019492,0.0401748884572349,-0.0065824839458454,-0.0053135774377428,0.0414437949653375,True,True,True,,5
depth 5,HR quartile 3,819,-0.0232600311906863,0.0482720672844818,-0.0138620762186576,-0.0715320984751681,-0.0093979549720286,True,False,True,,5
depth 5,MAP quartile 0,877,-0.0141240285818599,0.0463931184428102,-0.015691504504288,-0.0605171470246701,0.0015674759224281,True,True,True,,5
depth 5,MAP quartile 1,840,0.02392179413456,0.0527622957321075,-0.0007628146437898,-0.0288405015975474,0.0246846087783499,True,True,True,,5
depth 5,MAP quartile 2,866,0.0104058609958506,0.0433744787225495,-0.0233458193691829,-0.0329686177266989,0.0337516803650335,True,True,True,,5
depth 5,MAP quartile 3,846,0.0090927756430939,0.0658696038247728,0.0043131777162118,-0.0567768281816789,0.004779597926882,False,True,True,,5
depth 5,Temp quartile 0,902,0.0068727157158747,0.0668079805887387,-0.0034092356024986,-0.0599352648728639,0.0102819513183733,True,True,True,,5
depth 5,Temp quartile 1,864,0.0305627470437901,0.0545242334830927,-0.0260470326564219,-0.0239614864393026,0.056609779700212,True,True,True,,5
depth 5,Temp quartile 2,838,-0.0036346905912123,0.0358085557523049,-0.0054092024868672,-0.0394432463435172,0.0017745118956549,True,True,True,,5
depth 5,Temp quartile 3,825,-0.0023612750885478,0.0370676672191127,-0.0203981107376511,-0.0394289423076605,0.0180368356491033,True,True,True,,5
depth 5,Urine quartile 0,859,-0.0313289760348584,0.0556325933960528,-0.0393598942270932,-0.0869615694309112,0.0080309181922348,True,True,True,,5
depth 5,Urine quartile 1,913,-0.0210526315789473,0.0190082000688328,-0.0224453103563856,-0.0400608316477801,0.0013926787774382,True,True,True,,5
depth 5,Urine quartile 2,802,0.0149901230333403,0.0480119394690688,-0.0091034239357698,-0.0330218164357285,0.0240935469691101,True,True,True,,5
depth 5,Urine quartile 3,855,0.0601118199903958,0.0531266355477044,-0.0145329284246321,0.0069851844426914,0.074644748415028,True,False,True,,5
depth 5,SAPS quartile 0,1025,0.0026756349262149,0.0322103760224523,-0.0173027389466586,-0.0295347410962373,0.0199783738728735,True,True,True,,5
depth 5,SAPS quartile 1,946,0.0452124666297511,0.0410205156395481,-0.0297591674886665,0.004191950990203,0.0749716341184176,True,False,True,,5
depth 5,SAPS quartile 2,660,0.0015384615384615,0.0398815504597083,-0.0133448889925449,-0.0383430889212468,0.0148833505310064,True,True,True,,5
depth 5,SAPS quartile 3,798,-0.0389986891196934,0.0637927761830438,0.0115765245725839,-0.1027914653027372,-0.0505752136922773,False,False,False,,5
depth 5,HR > 100,945,-0.0351262896411669,0.0450489107998623,-0.0259289224811632,-0.0801752004410293,-0.0091973671600036,True,False,True,,5
depth 5,MAP < 65,697,-0.0279136809159047,0.0341590972765489,-0.0260343026953372,-0.0620727781924537,-0.0018793782205674,True,False,True,,5
depth 5,Temp > 38C,267,-0.0430204913392958,0.0355164850510565,-0.0012357839084456,-0.0785369763903523,-0.0417847074308501,True,False,True,,5
depth 5,Urine > 1000,210,0.0458952811893988,0.0501160738169009,-0.0139200151970209,-0.004220792627502,0.0598152963864197,True,True,True,,5
depth 5,Random 50% #1,1714,0.0148182289884191,0.0407171133301273,-0.0051997872408759,-0.0258988843417081,0.0200180162292951,True,True,True,,5
depth 5,Random 50% #2,1714,0.0038708396744524,0.0365812279279746,-0.0106535960945538,-0.0327103882535221,0.0145244357690063,True,True,True,,5
depth 5,Random 50% #3,1714,0.0221853388658367,0.0359203422339398,-0.0082381770513532,-0.013735003368103,0.03042351591719,True,True,True,,5
depth 5,Random 50% #4,1714,0.0209444740819774,0.0442342671882114,-0.0059853079818107,-0.023289793106234,0.0269297820637882,True,True,True,,5
depth 5,Random 50% #5,1714,0.025145147627017,0.0456471512030259,0.0070833812168771,-0.0205020035760088,0.0180617664101399,False,True,True,,5
depth 5,Random 50% #6,1714,-0.0032358828377694,0.0393424957663173,3.7429071206129816e-05,-0.0425783786040868,-0.0032733119089756,False,False,False,,5
depth 5,Random 50% #7,1714,0.0203886964648963,0.0352257656370211,0.0036545637120222,-0.0148370691721248,0.0167341327528741,False,True,True,,5
depth 5,Random 50% #8,1714,-0.0080211409064465,0.0434001528434261,-0.0005872955055351,-0.0514212937498727,-0.0074338454009114,True,False,True,,5
depth 5,Random 50% #9,1714,-0.0018808498325041,0.0464815970062495,0.0064465712796561,-0.0483624468387537,-0.0083274211121603,False,False,False,,5
depth 5,Random 50% #10,1714,0.0032849222618878,0.0382930681829853,-0.0145165123988383,-0.0350081459210975,0.0178014346607262,True,True,True,,5
depth 5,Random 50% #11,1714,0.0064028840624585,0.0418571169369301,0.0059889066457395,-0.0354542328744716,0.0004139774167189,False,True,True,,5
depth 5,Random 50% #12,1714,-0.0033234372422892,0.0451280428450271,-0.0075250089512344,-0.0484514800873163,0.0042015717089451,True,True,True,,5
depth 5,Random 50% #13,1714,0.0032517955657333,0.0355081323754901,-0.0009727078746773,-0.0322563368097568,0.0042245034404106,True,True,True,,5
depth 5,Random 50% #14,1714,0.0062157191184681,0.0324537316376482,-0.0140190019323706,-0.0262380125191801,0.0202347210508387,True,True,True,,5
depth 5,Random 50% #15,1714,0.0026854501430772,0.0446058472457008,0.0001456790886291,-0.0419203971026236,0.002539771054448,False,True,True,,5
depth 5,Random 50% #16,1714,0.0188052608311229,0.052193951814461,-0.0059418340023482,-0.0333886909833381,0.0247470948334711,True,True,True,,5
depth 5,Random 50% #17,1714,0.0073507410721795,0.0361061591551611,0.0055265182365806,-0.0287554180829816,0.0018242228355989,False,True,True,,5
depth 5,Random 50% #18,1714,0.0251803786741562,0.0531575840491726,0.0039313548281189,-0.0279772053750164,0.0212490238460372,False,True,True,,5
depth 5,Random 50% #19,1714,0.0087463233253787,0.037076177560537,-0.0207087217858028,-0.0283298542351582,0.0294550451111816,True,True,True,,5
depth 5,Random 50% #20,1714,0.0239488541873964,0.0415138800560372,0.0145797219029111,-0.0175650258686408,0.0093691322844852,False,True,True,,5
depth 5,Random 50% #21,1714,0.0016605879752431,0.027497293841217,0.0049685319686233,-0.0258367058659738,-0.0033079439933801,False,False,False,,5
depth 5,Random 50% #22,1714,0.0178287222426975,0.0411621706691374,-0.0044087346123344,-0.0233334484264398,0.0222374568550319,True,True,True,,5
depth 5,Random 50% #23,1714,-0.0051929851771431,0.035544598644478,-0.0011469237544822,-0.0407375838216211,-0.0040460614226608,True,False,True,,5
depth 5,Random 50% #24,1714,0.0201698382197979,0.0395307705273807,0.0010449890353269,-0.0193609323075828,0.019124849184471,False,True,True,,5
depth 5,Random 50% #25,1714,0.0024135223603308,0.0475377653570707,0.0022610221697643,-0.0451242429967398,0.0001525001905665,False,True,True,,5
depth 5,Random 50% #26,1714,-0.0063986093578627,0.0268251339887984,-0.0077010226732633,-0.0332237433466611,0.0013024133154005,True,True,True,,5
depth 5,Random 50% #27,1714,-0.0048317683881064,0.0397407353615082,-0.0118436801154521,-0.0445725037496147,0.0070119117273457,True,True,True,,5
depth 5,Random 50% #28,1714,0.0098094573797898,0.0364241803916536,-3.8087529560443256e-05,-0.0266147230118638,0.0098475449093503,True,True,True,,5
depth 5,Random 50% #29,1714,0.0125552608311229,0.0361147090011523,-0.0127536206760587,-0.0235594481700294,0.0253088815071816,True,True,True,,5
depth 5,Random 50% #30,1714,0.0022139615866539,0.0394338625964309,-0.010781259203042,-0.037219901009777,0.012995220789696,True,True,True,,5
depth 5,Random 50% #31,1714,0.0081502190717898,0.0388808185724747,-0.0032379216860327,-0.0307305995006848,0.0113881407578226,True,True,True,,5
depth 5,Random 50% #32,1714,-0.0092920029904661,0.0311148627140245,0.0009321346172737,-0.0404068657044906,-0.0102241376077398,False,False,False,,5
depth 5,Random 50% #33,1714,-0.002514181228832,0.0362391927733239,-0.0030044115704052,-0.0387533740021559,0.0004902303415731,True,True,True,,5
depth 5,Random 50% #34,1714,0.0070180513371488,0.0415629839580548,-0.0132231865718424,-0.034544932620906,0.0202412379089913,True,True,True,,5
depth 5,Random 50% #35,1714,0.0093248828878478,0.0476900421800385,0.0046451146014816,-0.0383651592921906,0.0046797682863662,False,True,True,,5
depth 5,Random 50% #36,1714,0.016912667846362,0.0325122188830532,-0.0016324186350384,-0.0155995510366912,0.0185450864814005,True,True,True,,5
depth 5,Random 50% #37,1714,0.0036653828805384,0.0383628862967882,-0.0105510563385372,-0.0346975034162497,0.0142164392190757,True,True,True,,5
depth 5,Random 50% #38,1714,0.0021576191788371,0.0446465465698027,0.0014926546286453,-0.0424889273909655,0.0006649645501918,False,True,True,,5
depth 5,Random 50% #39,1714,0.0170086158804934,0.0322160058201551,-0.0011645723898014,-0.0152073899396617,0.0181731882702949,True,True,True,,5
depth 5,Random 50% #40,1714,0.018520937100027,0.050690195344527,0.0030846805291536,-0.0321692582444999,0.0154362565708734,False,True,True,,5
depth 5,Random 50% #41,1714,0.0027199322354597,0.0446574138547182,-0.0050487278511731,-0.0419374816192584,0.0077686600866329,True,True,True,,5
depth 5,Random 50% #42,1714,0.0178900300253214,0.0395958419862472,-0.0073475096128458,-0.0217058119609258,0.0252375396381672,True,True,True,,5
depth 5,Random 50% #43,1714,0.0169958506224066,0.0451722757258902,-0.0064173142286938,-0.0281764251034836,0.0234131648511004,True,True,True,,5
depth 5,Random 50% #44,1714,-0.0080414937759336,0.0393948050149681,-0.0085075281793148,-0.0474362987909017,0.0004660344033812,True,True,True,,5
depth 5,Random 50% #45,1714,-0.0006684003732017,0.0383903655177025,-0.0008866291945465,-0.0390587658909042,0.0002182288213448,True,True,True,,5
depth 5,Random 50% #46,1714,-0.0127567411871579,0.0462863547950185,0.0071043504271658,-0.0590430959821765,-0.0198610916143238,False,False,False,,5
depth 5,Random 50% #47,1714,-0.0023071888899981,0.039852707847389,0.0070592658561141,-0.0421598967373871,-0.0093664547461122,False,False,False,,5
depth 5,Random 50% #48,1714,0.0007707867678387,0.0442455431346348,0.004369866165074,-0.043474756366796,-0.0035990793972353,False,False,False,,5
depth 5,Random 50% #49,1714,-0.0052585890287469,0.0343808934559737,-0.0003948682001184,-0.0396394824847207,-0.0048637208286284,True,False,True,,5
depth 5,Random 50% #50,1714,-0.009935439192208,0.0359041047558499,-0.0138026478098248,-0.0458395439480579,0.0038672086176168,True,True,True,,5
depth 5,Random 30% #1,1028,0.0177032019704433,0.0525337358262548,0.0068437680974428,-0.0348305338558114,0.0108594338730004,False,True,True,,5
depth 5,Random 30% #2,1028,-0.0188812287552644,0.0375216401222316,-0.0081698699185653,-0.0564028688774961,-0.0107113588366991,True,False,True,,5
depth 5,Random 30% #3,1028,-0.0136963318843895,0.0262267001052557,-0.0218998774773427,-0.0399230319896452,0.0082035455929531,True,True,True,,5
depth 5,Random 30% #4,1028,0.012612065619632,0.0293684782119579,-0.0078406188233989,-0.0167564125923259,0.020452684443031,True,True,True,,5
depth 5,Random 30% #5,1028,0.012955140579904,0.0447518145376075,0.0017912469881587,-0.0317966739577035,0.0111638935917453,False,True,True,,5
depth 5,Random 30% #6,1028,0.011061887501678,0.0564528679264284,-0.0085501305830383,-0.0453909804247503,0.0196120180847164,True,True,True,,5
depth 5,Random 30% #7,1028,-0.0019795447047178,0.0420390871441291,-0.0054200462740892,-0.044018631848847,0.0034405015693713,True,True,True,,5
depth 5,Random 30% #8,1028,-0.0013757582957458,0.0437766806772679,-0.0026405549652266,-0.0451524389730138,0.0012647966694808,True,True,True,,5
depth 5,Random 30% #9,1028,0.0167924069116573,0.0358533989044822,-0.0043471249971898,-0.0190609919928248,0.0211395319088471,True,True,True,,5
depth 5,Random 30% #10,1028,0.0218614718614718,0.039639082567878,-0.0178592216474955,-0.0177776107064061,0.0397206935089674,True,True,True,,5
depth 5,Random 30% #11,1028,0.0036992125742528,0.0444816600715532,-0.0230778457283422,-0.0407824474973003,0.0267770583025951,True,True,True,,5
depth 5,Random 30% #12,1028,-0.0176439165409753,0.0398319210896689,-0.0289177089783258,-0.0574758376306443,0.0112737924373504,True,True,True,,5
depth 5,Random 30% #13,1028,0.0061871080085679,0.0640297369732061,0.0040623591972208,-0.0578426289646382,0.0021247488113471,False,True,True,,5
depth 5,Random 30% #14,1028,-0.0024039572835282,0.0478362062799967,-0.0098784505815229,-0.050240163563525,0.0074744932979946,True,True,True,,5
